,0,1,2,3,4,5
1237596008,725152117,1979274262,,,,
845106909,845106890,845106896,517712337,,,
279189668,532144808,532144529,446215732,3438186661,,
674915850,674915853,674915848,,,,
674915853,674915850,674915855,1928650792,,,
279189664,279189649,2679311006,1423188756,,,
532144559,279010051,532144808,1962719904,,,
674915863,674915855,845106900,674915865,,,
517720372,674915826,517720374,,,,
537528661,1423188756,1423188776,,,,
1423188756,537528661,279189664,279010048,,,
829905135,255903804,829885117,,,,
1128052783,682298516,665298955,,,,
682298517,665298957,,,,,
665298957,682298517,665298958,665298961,,,
3018137465,506991052,28814108,,,,
1741249531,563895355,799285848,,,,
2920748748,836818398,836813379,,,,
2920748755,836818418,3607821409,,,,
742924187,1415941007,1446139911,,,,
1415941007,742924187,1415940980,2943465396,,,
3018137508,540308923,736470214,,,,
516421204,517822412,28809636,2977861415,,,
517843245,517822412,518835796,2977861427,,,
518835796,517843245,2977879938,528679065,,,
2977879938,518835796,446215606,,,,
28809632,28809633,507246976,528226148,,,
529603753,28809637,529603756,28818196,2977861394,,
28809636,28809637,516421204,508495354,,,
536774309,536764342,3523694711,,,,
513688413,513626075,2977879954,513626112,,,
513626075,513688413,512544049,2977879957,,,
512544049,513626075,513630568,2977879960,,,
513630568,512544049,506698750,446215611,,,
3523694711,536774309,536764361,3523694713,,,
536764361,3523694711,,,,,
2938846459,536764429,1763405266,2938846453,,,
512544089,512546980,492750201,512545527,2984069363,,
529603756,529603753,529603757,508501330,508495354,,
529603757,529603756,28809634,529603758,,,
492750201,512544089,282539229,2984069359,2984069360,,
4498349041,717695116,4498349042,,,,
668046992,668065159,2992874050,,,,
3073675990,537619361,1182996316,,,,
1719034386,539380297,539380299,,,,
3196008633,279012700,619302754,,,,
760423233,1182964361,1153191021,,,,
760426114,1153191021,760426167,,,,
1987987295,1741249025,1987987318,1987987318,,,
1741249025,1987987295,1426022284,1741249027,,,
1426022284,1741249025,1507229567,,,,
28814409,282539390,282539389,1948047402,2986436956,,
282539390,28814409,282539394,,,,
282539389,28814409,28814411,,,,
529931922,567990130,3206609961,,,,
484242653,531236133,539374018,446215657,,,
2945446239,513424612,28809441,,,,
532145013,1837284140,512024707,532144943,,,
1837284140,532145013,279197989,,,,
753632056,540241011,1184218510,,,,
540241011,753632056,787970504,,,,
540667770,540667768,1640335144,,,,
792796573,792857387,792796625,,,,
792857387,792796573,4753088060,,,,
587746935,1478860271,2948986139,,,,
1478860271,587746935,1838444154,,,,
668065199,28818045,2514838656,3073675992,,,
1440334022,717695153,1440261497,,,,
2441866765,484211732,730890916,2441866751,,,
730890916,2441866765,2709835151,,,,
4621868336,1197336657,4621868337,,,,
1197336657,4621868336,1197336156,1197336265,,,
1288707589,516395416,539373980,,,,
528171632,597334941,579951358,2915609261,,,
1619795760,1133819726,1619795749,1133819523,,,
2026360990,610433780,1557885937,2026361001,,,
1557885937,2026360990,1474044399,1127816904,,,
1474044399,1557885937,1127816859,1474044400,,,
3635141714,874136330,2698281670,3635141705,,,
2698281670,3635141714,,,,,
736524989,569664982,1561313129,,,,
691817099,569664983,691817139,,,,
550125627,550125614,550125634,1002918810,,,
538431920,706302891,538431929,1440340125,,,
3951890677,706342739,676808370,,,,
1498261715,706342739,2527549496,1548466382,,,
2527549496,1498261715,550122379,,,,
579951358,528171632,579951359,,,,
255906346,1456573321,1128213870,1456573325,,,
1456573321,255906346,2010244782,1456573336,,,
537528672,2897115522,537528670,2897416709,,,
2897115522,537528672,566301975,,,,
2760784339,537528682,2299940840,,,,
1234595514,3016296329,1234595510,4203258114,,,
3016296329,1234595514,3016296436,,,,
3206610132,282539444,1234595510,,,,
282539444,3206610132,4157822232,,,,
1234595510,1234595514,1446810349,3206610132,,,
548525078,541991745,2943445396,,,,
1332589856,564142586,1332590029,,,,
601362358,564142779,1548466066,,,,
28809611,655180897,560377253,529390832,3082917441,,
560063710,560063713,3082917441,3082917440,,,
529390832,28809611,618279301,2988278941,,,
618279301,529390832,546271668,,,,
409717379,874136473,1470547614,1472897338,,,
409717385,874237175,,,,,
28809627,541991752,28809630,3220921300,,,
664045472,3277378278,1440285566,,,,
3277378278,664045472,5076543433,1446835671,,,
5076543433,3277378278,735216166,,,,
506988986,506991052,1440282829,,,,
1515177317,528159387,1515177306,1515177307,,,
1515177306,1515177317,569645048,1515177021,,,
535394389,610480200,2909350651,2909350648,,,
2909350658,535394361,702690999,,,,
529913125,534690693,529913120,529913123,3653478011,,
534677648,282539330,517822442,,,,
718911044,718911440,832463032,4498349042,,,
4235144089,671235960,742924223,,,,
742924168,742924144,1553401162,,,,
529931991,791806070,1415940977,,,,
742870579,1553401162,4207975966,,,,
1553401162,742870579,742924168,742870604,,,
1446158438,742924206,743013674,,,,
533904863,534690689,2978106827,28818210,,,
2978106827,533904863,28818196,,,,
700060337,981274878,679229125,1640335193,,,
679229125,700060337,1640335157,,,,
1470547625,309380359,1470547624,,,,
4348059681,550139085,550141431,,,,
533297356,537528670,446215730,515628390,2684220209,,
532144529,532144485,279189668,1962719904,,,
446215736,517236938,446215737,2675070799,,,
517236938,446215736,532144456,,,,
4438433767,1979274262,1979274262,,,,
1979274262,4438433767,1237596008,4438433767,,,
1621275600,532144485,517329360,,,,
517329360,537994445,1621275600,,,,
537623355,537619585,674932818,,,,
537619585,537623355,2992874050,,,,
2978106768,529385882,529897017,,,,
446215675,564797873,564887055,1866829566,,,
1238687175,2943445396,1245316057,,,,
2943445396,1238687175,548525078,,,,
539550112,529385882,,,,,
28809438,506317999,540667782,,,,
581936056,537528680,,,,,
1026320884,565592115,529005140,,,,
705460114,705460110,705460099,,,,
705460110,705460114,,,,,
2978106816,529897013,2978106826,,,,
365153595,705460080,365153592,,,,
528691333,529893920,2164964483,528691353,,,
2164964483,528691333,564163527,,,,
1404553271,581939504,1404553358,279191867,,,
1178988210,1178987917,1178988143,469480004,,,
2899487003,512024707,2396116114,,,,
3082917441,560063710,28809611,,,,
665302524,2014755562,,,,,
2014755562,665302524,28809597,,,,
1178987926,506985932,1178987889,1178987983,,,
2859841083,1178987889,469480004,2859841095,,,
1122484654,1122485017,,,,,
1837304675,1495299572,,,,,
1495299572,1837304675,1125523124,2409484332,,,
1456573262,1125523124,1128215379,1456573360,,,
1457584699,874237000,1457584662,1457584731,,,
1457584662,1457584699,874192893,1457584621,,,
874192893,1457584662,1457584619,1457584708,,,
1457584619,874192893,1472897338,1457584621,,,
1472897338,1457584619,409717379,,,,
538003116,2684220149,,,,,
2684220149,538003116,532144808,,,,
2684220209,4319690298,533297356,,,,
4319690298,2684220209,446215737,,,,
539374018,484242653,539373968,539553170,1868219773,,
539373968,539374018,531236144,539373980,484242657,,
1270087971,5183942627,1270087212,,,,
5183942627,1270087971,3393295598,5183942633,,,
3393295598,5183942627,,,,,
4339915595,255903803,1180678156,,,,
944024500,1122484591,,,,,
1309437051,1307990543,,,,,
1307990543,1309437051,,,,,
409717309,409711750,1427886062,,,,
1354718557,1139573602,,,,,
538449969,597336135,1466717406,1466717423,,,
597336135,538449969,538449982,,,,
1363376777,1363387745,,,,,
1363387745,1363376777,548525112,3192121829,,,
548525112,1363387745,,,,,
1371072379,1371072387,564137044,539384064,,,
1402132898,1402132925,1402132892,1402132903,,,
1402132925,1402132898,,,,,
1402132892,1402132898,,,,,
1402132903,1402132898,,,,,
1404553893,1404553892,1404553563,,,,
1404553892,1404553893,1152960067,,,,
1404553467,1404553469,,,,,
1404553469,1404553467,1404553375,,,,
1404553669,1152960048,1404553649,,,,
1404553421,1404553403,,,,,
1404553403,1404553421,,,,,
1404553358,1404553271,,,,,
532159012,532159040,1684240064,610480034,,,
1415712770,1266495908,1266496080,1462813645,,,
1415940977,1415940980,791806069,529931991,,,
2914200385,1446139911,3126124095,,,,
1507229567,1426022284,1507229530,1507229566,,,
1507229530,1507229567,1507229498,1507229529,,,
1507229498,1507229530,1426022176,1507229301,,,
1426022176,1507229498,,,,,
1427886062,409717309,1814671842,1427886094,,,
1814671842,1427886062,717695121,1814671894,,,
2429767287,717695121,730854564,,,,
1427886092,717695125,1427886095,1427886088,,,
1427886095,1427886092,717695144,1427886088,,,
717695144,1427886095,717695153,1440334015,,,
1427886088,1427886092,1427886095,2441866686,,,
1440261497,1440334022,1440261498,,,,
564137044,1371072379,706241349,,,,
1440334015,717695144,2709835157,717695125,,,
1440340125,1440340121,558985253,538431920,,,
1442678767,1442678758,1442678757,1442678756,,,
1442678758,1442678767,,,,,
1442678757,1442678767,,,,,
1442678756,1442678767,,,,,
28809589,472463963,,,,,
279189642,446215621,535390045,1704228051,,,
1962719904,532144529,532144559,,,,
1446810306,1446810267,,,,,
1446810267,1446810306,,,,,
1446810369,1446810377,3277378267,1446835638,,,
1446810377,1446810369,705516263,4693212501,,,
1446810359,1446810349,3016296436,1446810362,,,
1446810349,1446810359,1234595510,3016296435,,,
1446891627,1719034413,,,,,
1719034413,1446891627,,,,,
3206609961,529931922,3206610163,529931906,,,
4149835395,529931765,567999151,,,,
529931765,4149835395,4144121433,,,,
665298958,665298957,665298955,,,,
1059497983,706241349,706241374,,,,
676796477,2385002755,1367873526,,,,
2385002755,676796477,1512683283,,,,
282539384,532185335,2905535081,,,,
1193254696,1193253157,1193254621,1193254390,,,
1193253157,1193254696,1193252983,4144091597,,,
1193253181,1193254901,5413970324,1193254621,,,
2010244782,1456573321,874237023,2010244785,,,
1470547613,874237023,1470547614,1470547615,,,
1470547614,1470547613,409717379,1470547616,,,
1456573334,1456573325,1456573336,1456703191,,,
1456573325,1456573334,1456573336,255906346,,,
1456573336,1456573334,1456573325,1456573321,,,
1456703191,1456573334,1456573358,,,,
1456573360,1456573262,,,,,
1456573358,1456573356,1456703191,,,,
1456573356,1456573358,,,,,
1457584708,874192893,1457584772,1457584825,,,
1457584772,1457584708,1457584825,1133819525,,,
1457584825,1457584708,1133819646,1457584772,,,
1457584810,1457584731,1457584718,1457584914,,,
1457584731,1457584810,1457584699,1457584743,,,
1457584621,1457584619,1457584617,1457584662,,,
1457584617,1457584621,,,,,
1457584914,1457584810,,,,,
1457584743,1457584731,,,,,
1466717412,1466717423,624311343,1466717406,,,
1466717423,1466717412,538449969,564145258,,,
1466717432,1561313112,1561313098,3416161744,,,
1561313112,1466717432,1466717448,,,,
1466717397,1466717400,471928321,2202857513,,,
1466717400,1466717397,1466717424,1561313018,,,
1561313030,624311343,3427228626,,,,
624311343,1561313030,1466717412,,,,
1466717424,1466717400,1343124347,,,,
1332590029,1561313018,471928321,1332589856,,,
1307981021,2634774368,1466914396,,,,
2634774368,1307981021,778229050,2634774272,,,
778229050,2634774368,2634774201,,,,
1466914396,1307981021,365153602,,,,
2703375362,1127157965,1127673694,,,,
296604036,1127816859,1943821660,,,,
1943821660,296604036,1943821574,1943821738,,,
1943821574,1943821660,1127673867,1943821617,,,
1470547615,1470547613,,,,,
1470547616,1470547614,,,,,
1127816735,1127816630,,,,,
1470693558,918602985,,,,,
918602985,1470693558,,,,,
1473382640,2001349477,,,,,
2001349477,1473382640,,,,,
1473382662,1473382748,,,,,
1473382748,1473382662,,,,,
1133819525,1133819547,1457584772,,,,
1133819547,1133819525,,,,,
1127174462,1133819719,1133819646,,,,
1474044400,1474044399,,,,,
1127816908,1127816560,,,,,
5017576610,365153592,1527707699,,,,
1127674005,1127673836,1127673793,,,,
1727516064,1127673891,4924288392,1787008720,,,
4924288392,1727516064,1727516056,1727516078,,,
2214355635,532159053,28818249,,,,
829885117,829885105,829905135,,,,
1482097174,1482097195,,,,,
1482097195,1482097174,,,,,
587743356,1482116765,,,,,
1482116765,587743356,,,,,
1482115461,1482116031,4996968512,,,,
760389335,760389268,2929384450,,,,
2929384450,760389335,760389357,,,,
760389357,597358349,2929384450,,,,
1487130591,516390064,256219092,,,,
2012261578,516390064,365154788,2012261568,,,
3922266554,1487130329,1866829004,,,,
1866829004,3922266554,1866828925,1866828928,,,
1866828925,1866829004,2293562276,1866828894,,,
2293562276,1866828925,446215657,,,,
1561313141,1561313146,1489293179,,,,
1561313146,1561313141,1115608219,1466717438,,,
1489541959,1489541958,,,,,
1489541958,1489541959,,,,,
1489541721,1489541691,,,,,
1489541691,1489541721,,,,,
1489541703,1489541574,,,,,
1489541574,1489541703,,,,,
1489541644,1489541561,,,,,
1489541561,1489541644,1489541766,,,,
536758709,279010029,2760784337,,,,
593876397,3054458690,1466717448,,,,
3054458690,593876397,1713858737,,,,
1561313129,736524989,1466717452,3136754454,,,
1466717406,538450044,538449969,1466717412,,,
538450044,1466717406,,,,,
1127673876,1127674190,,,,,
1127673793,1127674005,,,,,
1127673982,1127673615,,,,,
1127673615,1127673982,,,,,
1494392289,1494392300,874076481,,,,
1494392300,1494392289,,,,,
1495213142,1495213143,1495212953,3607821409,3141880789,,
1495213143,1495213142,1495232731,1495232647,,,
1495212990,1495213038,,,,,
1495213038,1495212990,,,,,
1495212786,1495212850,4045505857,,,,
1495212850,1495212786,,,,,
1366815547,1495212997,3607821405,1366815236,,,
1495212997,1366815547,,,,,
1510024758,1495213062,,,,,
1495213062,1510024758,,,,,
1495212691,1495212627,1495212720,1829420648,,,
1495212627,1495212691,,,,,
1495213082,1495212953,,,,,
1495212953,1495213082,1495213142,,,,
1495212681,1495212683,,,,,
1495212683,1495212681,1495212687,1495212544,,,
1495212687,1495212683,,,,,
1495213011,1495212938,,,,,
1495212938,1495213011,1495212983,1495212874,,,
1495212983,1495212938,,,,,
1495212874,1495212938,,,,,
1495212544,1495212683,,,,,
1495212720,1495212691,1495212628,,,,
1829420648,1495212691,,,,,
1495212628,1495212720,,,,,
529931866,3607821411,3607821413,,,,
3607821411,529931866,282539473,3607821407,,,
1495233271,1495233289,1495233243,1495233289,,,
1495233289,1495233271,1495233271,,,,
1495233243,1495233271,1495233245,1495233239,,,
1495232779,1495232896,529943391,529405523,,,
1495232896,1495232779,,,,,
529943391,1495232779,2920748762,1495232731,,,
1495233334,1495233379,1495233314,1495233341,,,
1495233379,1495233334,,,,,
1495233040,1495233125,1495233055,529405523,,,
1495233125,1495233040,1495233135,1495233180,,,
1495233135,1495233125,,,,,
1495233055,1495233245,1248399900,1495233040,,,
1495233245,1495233055,1495233314,1495233243,,,
1495233314,1495233382,1495233245,1495233334,,,
1495233382,1495233314,,,,,
1495233180,1495233125,,,,,
2409484332,1495299572,,,,,
730854564,717695125,2429767287,,,,
1440282829,506988986,1671548451,,,,
1498261694,1498261708,1498261707,1456523168,,,
1498261708,1498261694,1548466460,1498261707,,,
1548466460,1498261708,,,,,
1498261707,1498261708,550122379,1498261694,,,
1548466382,1498261715,,,,,
799257146,799257395,1211544194,,,,
1507229301,1507229498,,,,,
1507229529,1507229530,,,,,
1507229566,1507229567,,,,,
624365787,2914200291,2914200282,564145206,,,
2914200291,624365787,1512683283,,,,
1515176884,1515176896,,,,,
1515176896,1515176884,,,,,
1515176505,1515176385,,,,,
1515176196,1515176385,1515175967,1515176117,,,
1515175967,1515176196,,,,,
1515176680,528159434,1515177236,,,,
1515177125,1515176955,1515177194,1515177030,,,
1515176955,1515177125,,,,,
1515176891,4861455173,,,,,
4861455173,1515176891,4861455175,,,,
1515177194,1515176927,1515177236,1515177125,,,
1515176927,1515177194,,,,,
1515176117,1515176196,,,,,
1515177302,1515176893,1515177307,1515177236,,,
1515176893,1515177302,,,,,
1515177236,1515176680,1515177302,1515177194,,,
1515177021,1515177306,,,,,
1515175878,2267950370,1515175937,1515175874,,,
2267950370,1515175878,2267950362,2267950379,,,
2267950362,2267950370,2267950351,2267950372,,,
2267950351,2267950362,2267950340,2267950363,,,
2267950340,2267950351,2267950360,2267950367,,,
2267950360,2267950340,,,,,
1515175874,1515175853,1515175878,1515175853,,,
1515175853,1515175874,1515175874,1515175783,,,
1515177307,1515177317,1515177302,1515176855,,,
1515177030,1515177125,4772518013,4772518018,,,
1515175937,1515175879,1515176385,1515175878,,,
1515175879,1515175937,5363297899,,,,
1515176855,1515177307,,,,,
528159563,1516281452,1515175783,1537928609,,,
1516281452,528159563,,,,,
2441866686,1427886088,,,,,
1524452468,717695112,,,,,
1527708112,1527708173,3346473228,,,,
1527708173,1527708112,3346473226,,,,
1527707769,1527708031,1128301887,,,,
3346473226,1527708173,3346473217,,,,
3090423068,1128301887,,,,,
2730974375,1588267554,1588267555,,,,
506309984,515768188,528720887,506309970,,,
1547523730,1547523664,1547523750,1547523655,,,
1547523664,1547523730,,,,,
1547523655,1547523730,,,,,
735282205,1548466537,,,,,
1548466537,735282205,1548466513,1548466524,,,
1548466513,1548466537,1548466167,1548466508,,,
1548466167,1548466513,1548466201,1548466143,,,
1548466134,1548466197,1548466250,1548466107,,,
1548466197,1548466134,,,,,
1548466099,1548466409,1548466407,1527750321,,,
1548466409,1548466099,1548466412,1548466407,,,
1548466486,1548466449,,,,,
1548466449,1548466486,1548466448,1548466143,,,
1548466448,1548466449,1548466446,1548466137,,,
1548466446,1548466448,1548466439,1548466133,,,
1548466439,1548466446,1548466438,1548466130,,,
1548466438,1548466439,1548466429,1548466362,,,
1548466429,1548466438,1548466418,1548466113,,,
1548466418,1548466429,1548466416,1548466245,,,
1548466416,1548466418,1548466413,1548466105,,,
1548466413,1548466416,1548466412,1548466100,,,
1548466412,1548466413,1548466409,1548466097,,,
1548466407,1548466409,1548466403,1548466099,,,
1548466403,1548466407,,,,,
1548466508,1548466513,,,,,
1548466377,1548466463,,,,,
1548466463,1548466377,,,,,
1527750328,1548466201,1548466489,,,,
1548466201,1527750328,1548466167,1548466493,,,
1548466143,1548466167,1548466137,1548466449,,,
1548466137,1548466143,1548466133,1548466448,,,
1548466133,1548466137,1548466130,1548466446,,,
1548466130,1548466133,1548466119,1548466439,,,
1548466119,1548466130,1548466115,1548466362,,,
1548466115,1548466119,1548466113,1548466362,,,
1548466113,1548466115,1548466109,1548466429,,,
1548466109,1548466113,1548466105,1548466245,,,
1548466105,1548466109,1548466100,1548466416,,,
1548466100,1548466105,1548466097,1548466413,,,
1548466097,1548466100,1527750321,1548466412,,,
1527750321,1548466097,1548466099,1527750329,,,
1548466362,1548466115,1548466438,1548466119,,,
1548466250,1548466134,1548466515,1548466249,,,
1548466107,1548466134,,,,,
1548466489,1527750328,,,,,
1548466515,1548466250,,,,,
1548466249,1548466250,,,,,
1548466490,1548466309,1548466484,1548466496,,,
1548466309,1548466490,,,,,
1548466517,1548466365,,,,,
1548466365,1548466517,,,,,
1548466484,1527750330,1527750331,1548466490,,,
1527750330,1548466484,,,,,
1548466245,1548466418,1548466109,,,,
1527750331,1548466484,,,,,
1548466496,1548466490,1548466359,1548466328,,,
1548466359,1548466496,,,,,
1548466328,1548466496,,,,,
1548466524,1548466537,,,,,
1548466493,1548466201,,,,,
742870604,1553401162,,,,,
1127816904,1557885937,,,,,
1115608219,1561313146,1115608213,2926440641,,,
1561313131,1561313114,1466717448,1466717452,,,
1561313114,1561313131,1561313098,,,,
1561313153,1561313134,1567006133,,,,
1561313134,1561313153,1115608184,1489293179,,,
1561403772,1561403769,,,,,
961477126,518860014,961477200,,,,
1115608200,4459084288,1115608172,1567006133,,,
4459084288,1115608200,2926440641,2926440647,3789394908,,
1115608213,1115608219,1115608218,,,,
1594374867,1594374864,1594374871,1594374874,,,
1594374864,1594374867,,,,,
1594374874,1594374867,,,,,
1125494184,1594397940,4991756789,,,,
1594397940,1125494184,1125494066,1594398063,,,
4991756789,1125494184,409717382,4991756790,,,
1125494066,1594397940,,,,,
1594398063,1594397940,,,,,
518878411,518878424,624516536,,,,
518878424,518878411,624511531,3134991987,,,
1607357430,799245453,,,,,
1611600833,1607357552,,,,,
1607357552,1611600833,4045729254,,,,
610433772,610433780,2026360992,,,,
1343124366,3416161744,3416161714,1343124364,,,
3416161744,1343124366,3416161726,1466717432,,,
1466717448,593876397,1561313131,1561313112,,,
1489293179,1115608218,1561313141,1561313134,,,
1115608218,1489293179,691817150,1115608213,,,
1466717438,1561313146,3136754455,1561313076,,,
582047617,582047610,2970538047,,,,
1619795847,1619795831,1619795837,1619795850,,,
1619795831,1619795847,,,,,
1619795826,1619795845,,,,,
1619795749,1619795760,,,,,
1619795761,1619795794,,,,,
1127673591,1127673629,1127673694,,,,
255906234,1727516130,1127673629,,,,
1727516130,255906234,1127674223,,,,
446215606,282539339,2977879949,2977879938,28809644,,
282539339,446215606,514755981,4177650638,,,
506701981,1634990942,506698825,506701995,507247768,,
1640335207,28809453,279008276,,,,
1640335157,679224771,679229125,,,,
679224771,1640335157,1640335144,,,,
544544010,1633684671,409717377,,,,
914437767,1654044446,1654044434,1180413997,,,
1671548445,1671548447,,,,,
1671548447,1671548445,2760784310,4379591097,,,
540241033,1671647066,787970504,691739653,,,
540240876,700030282,3929317202,1183227803,,,
700030282,540240876,2651557406,3929270282,,,
364856533,791806069,3126124095,,,,
691817150,1115608218,569664983,,,,
743013548,618744394,743013674,,,,
533901498,529916131,533901577,,,,
533901577,533901498,518838504,3250824213,,,
529915268,533901352,3653477935,529915267,,,
3653477935,529915268,28818164,,,,
529603740,529916107,529913121,529603739,3660969541,,
529913123,529913121,534690692,529913108,529913125,,
1193252759,1193254649,1193254726,,,,
5440926306,1193252099,468763708,5440926307,,,
468763708,5440926306,913942531,2998260587,1194026184,,
1193253697,1193254213,4144091597,1193251924,,,
1193254390,1193251924,1193254696,,,,
1193251924,1193254390,1193253697,,,,
1193252707,1193254355,1193253558,,,,
1193254355,1193252707,1193254726,5354217974,,,
1193254726,1193254355,1193252759,1193252756,,,
2962234398,1193251630,1193253558,1193254213,,,
1193253558,2962234398,1193252707,1193252062,,,
1679230947,528206166,528206182,28814416,,,
1193252062,1193253558,5354241033,5354225700,,,
5354241033,1193252062,1193254267,1193251675,5354244117,,
1193254267,5354241033,,,,,
1776891238,282539225,446215722,1776891229,,,
3003491915,529400661,3003491917,,,,
529400759,1165013822,1772702890,1843491868,,,
1772702890,529400759,,,,,
2634774201,778229050,778229056,2634774195,,,
778229056,2634774201,778229365,,,,
1691636779,1691636806,2998260575,2998260574,,,
1691636806,1691636779,,,,,
1696005736,1133874421,1696005721,,,,
1696005721,1696005718,1696005736,,,,
1696005696,1696005718,,,,,
1696005731,1696005718,,,,,
3206610377,1697360323,,,,,
1697360323,3206610377,4100386898,1697360324,,,
4100386898,1697360323,1697360331,4031618812,3206610213,,
1697360331,4100386898,,,,,
1697360324,1697360334,1697360323,1697360339,,,
1697360334,1697360324,,,,,
1697360339,1697360324,,,,,
1700808063,1700807911,2004285171,1700808065,,,
1700807911,1700808063,,,,,
1133874369,1133874289,1133874304,,,,
1133874289,1133874369,1133874455,,,,
1704082860,1704082857,,,,,
1704227933,1704227929,574312409,,,,
574312409,1704227933,535390045,,,,
1178988035,1178988051,1178988206,,,,
1725021601,3262223329,472469622,,,,
3262223329,1725021601,4483039200,,,,
1727516311,255904997,1127674223,,,,
1727516056,4924288392,,,,,
664616197,514359994,1332589791,,,,
1123310540,3220891415,922304987,,,,
3220891415,1123310540,922304968,,,,
922304968,528143702,3220891415,,,,
1741249028,1741249022,1741249027,1741249029,,,
1741249022,1741249028,,,,,
1741249411,1741249378,,,,,
1741249378,1741249411,,,,,
1741249202,1741249198,,,,,
1741249198,1741249202,1741249216,,,,
792777550,792777549,,,,,
1741249027,1987987127,1741249025,1741249028,,,
1987987127,1741249027,,,,,
517875820,1741249216,3262223340,1478860202,,,
1741249216,517875820,1741249212,1741249198,,,
1741249212,1741249216,,,,,
1741249029,1741249028,,,,,
472469622,1725021601,472469624,,,,
1478860202,472469624,517875820,,,,
1772281336,1772281254,,,,,
1772281383,1772281394,,,,,
1772281394,1772281383,,,,,
1026320856,565592114,2986406698,,,,
4113505986,4113505987,529893925,,,,
4113505987,4113505986,529893927,,,,
2591124453,1786160619,3206609057,,,,
1786160619,2591124453,1786160610,,,,
1786160610,365153592,1786160619,,,,
1787008261,1787008264,1787008300,1787008258,,,
1787008264,1787008261,,,,,
1787008303,1787008304,2070680306,1787008300,,,
1787008304,1787008303,,,,,
1787008884,1787008875,,,,,
1787008875,1787008884,,,,,
1515176639,1787008269,1787008300,,,,
1787008269,1515176639,,,,,
2070680306,1787008303,,,,,
1787008300,1787008303,1787008261,1515176639,,,
1787008258,1787008261,,,,,
528714120,528713628,,,,,
528713631,506698801,506698825,528720913,,,
506698825,528713631,506701981,508472784,528720887,,
446215657,484242653,539373995,539543866,2293562276,,
1567006133,1561313153,1115608200,2926440630,,,
1561313098,1561313114,1466717432,2926440630,,,
3136754455,1466717438,1466717452,,,,
3136754454,1561313076,1561313129,,,,
1561313076,3136754454,1466717438,4277263192,,,
1814671916,1814671907,1814671926,1814671896,,,
1814671907,1814671916,1814671896,1814671909,,,
1814671894,1814671842,2615503510,1812148067,,,
2615503510,1814671894,923904514,,,,
1814671896,1814671916,1814671895,1814671907,,,
1814671895,1814671896,,,,,
1814671909,1814671907,1814671909,1814671909,,,
537514712,1577989319,538769971,538383611,,,
1577989319,537514712,2928908942,,,,
1825657467,1825657473,,,,,
1825657473,1825657467,,,,,
1825657435,1825657488,,,,,
1825657488,1825657435,1825657452,1825657454,,,
1825657452,1825657488,,,,,
1825657454,1825657488,,,,,
1837262964,282539309,282539310,,,,
282539309,1837262964,3187569069,564145258,3187569064,,
3877007157,1837284155,1921616638,,,,
3438186661,1434652150,279189668,,,,
1837285304,528673801,446215620,205495322,2937875626,,
1630032399,1100426111,,,,,
34075721,3262984726,3262223326,1133874541,1987987318,,
3262984726,34075721,792996701,,,,
1838444154,1478860271,2945416136,,,,
1843491868,529400759,529400792,1843491700,,,
921257765,921257768,,,,,
921257768,921257765,,,,,
921257764,1843491700,,,,,
1843491700,921257764,1843491868,,,,
1844904800,1844904791,,,,,
1856830132,1856830156,1995381674,2988278939,,,
1856830156,1856830132,,,,,
1856837400,1856837414,705516261,1856837414,,,
1856837414,1856837400,705516284,1856837400,,,
705516284,1856837414,,,,,
705516261,1856837400,,,,,
1858191382,1858191375,,,,,
1858191375,1858191382,,,,,
1858191439,1858191285,,,,,
1858191285,1858191439,,,,,
564915420,1858191525,,,,,
1858191525,564915420,,,,,
564915424,1858191733,,,,,
1858191733,564915424,,,,,
1858191446,564802178,,,,,
564802178,1858191446,,,,,
1864281757,2101612941,,,,,
2101612941,1864281757,559534178,,,,
1865287171,1865287172,,,,,
1865287172,1865287171,,,,,
1865287161,1865287162,,,,,
1865287162,1865287161,,,,,
1866829406,1866829473,1866829341,1866829533,,,
1866829473,1866829406,1866829396,1866829560,,,
1866829560,1866829473,1866829416,1866829533,,,
1094480103,1866829539,1866829566,2988278939,,,
1866828894,1866828925,,,,,
1866829566,1866829479,446215675,1094480103,,,
1866828928,1866829004,,,,,
1866829533,1866829406,1866829388,1866829560,,,
1866829388,1866829533,564797873,446215673,,,
1866829382,1866829416,,,,,
528143705,528143708,539380293,,,,
1897768845,829967734,,,,,
1928650672,1928650669,1928650709,1928650666,,,
1928650669,1928650672,2871222446,1928650660,,,
1928650610,506698743,1928650613,2937875664,,,
1928650945,1928650959,1928650936,1928650980,,,
1928650959,1928650945,1928650990,,,,
1928650649,2977585788,1928650656,,,,
2977585788,1928650649,2977585784,,,,
2977585753,2977585783,2655754958,,,,
2977585783,2977585753,2977585787,,,,
1928650616,1928650613,1928650631,1928650605,,,
1928650613,1928650616,1928650610,2084215697,,,
2977585784,1928650642,2977585788,,,,
1928650642,2977585784,2977585755,,,,
1928650965,1928650938,2062630292,2840023496,,,
1928650938,1928650965,1928650930,,,,
2689027394,517720374,1928650660,,,,
2871222446,1928650669,1928650685,,,,
1928650666,1928650744,1928650662,1928650672,,,
1928650744,1928650666,2679311006,,,,
517720359,1928650768,2871222494,674915826,,,
1928650768,517720359,1928650792,,,,
1928650986,1928650930,2840024609,,,,
1928650930,1928650986,1928650938,1928650922,,,
1928650608,2937875664,574310028,,,,
